proposal_id,family,target,target_name,description,parameter_json
PP0167,F04_trail_peak,G3,GOLD 2枠,GOLD 2枠: ピーク1.5ATR到達後、ピークから1.0ATRでトレール,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 1.5, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 4, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 3, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 1.0}"
PP0168,F04_trail_peak,G3,GOLD 2枠,GOLD 2枠: ピーク1.5ATR到達後、ピークから1.5ATRでトレール,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 1.5, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.0, ""PprotMode"": 4, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 3, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 1.5}"
PP0169,F05_giveback_frac,G1,PB GOLD,PB GOLD: ピーク0.5ATR到達後、ピーク益の30%を戻したら決済,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.5, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.3, ""PprotMode"": 5, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0170,F05_giveback_frac,G1,PB GOLD,PB GOLD: ピーク0.5ATR到達後、ピーク益の40%を戻したら決済,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.5, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.4, ""PprotMode"": 5, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0171,F05_giveback_frac,G1,PB GOLD,PB GOLD: ピーク0.5ATR到達後、ピーク益の50%を戻したら決済,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.5, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.5, ""PprotMode"": 5, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0172,F05_giveback_frac,G1,PB GOLD,PB GOLD: ピーク0.5ATR到達後、ピーク益の60%を戻したら決済,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.5, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.6, ""PprotMode"": 5, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0173,F05_giveback_frac,G1,PB GOLD,PB GOLD: ピーク1.0ATR到達後、ピーク益の30%を戻したら決済,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 1.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.3, ""PprotMode"": 5, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0174,F05_giveback_frac,G1,PB GOLD,PB GOLD: ピーク1.0ATR到達後、ピーク益の40%を戻したら決済,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 1.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.4, ""PprotMode"": 5, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0175,F05_giveback_frac,G1,PB GOLD,PB GOLD: ピーク1.0ATR到達後、ピーク益の50%を戻したら決済,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 1.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.5, ""PprotMode"": 5, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0176,F05_giveback_frac,G1,PB GOLD,PB GOLD: ピーク1.0ATR到達後、ピーク益の60%を戻したら決済,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 1.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.6, ""PprotMode"": 5, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0177,F05_giveback_frac,G1,PB GOLD,PB GOLD: ピーク1.5ATR到達後、ピーク益の30%を戻したら決済,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 1.5, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.3, ""PprotMode"": 5, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0178,F05_giveback_frac,G1,PB GOLD,PB GOLD: ピーク1.5ATR到達後、ピーク益の40%を戻したら決済,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 1.5, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.4, ""PprotMode"": 5, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0179,F05_giveback_frac,G1,PB GOLD,PB GOLD: ピーク1.5ATR到達後、ピーク益の50%を戻したら決済,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 1.5, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.5, ""PprotMode"": 5, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0180,F05_giveback_frac,G1,PB GOLD,PB GOLD: ピーク1.5ATR到達後、ピーク益の60%を戻したら決済,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 1.5, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.6, ""PprotMode"": 5, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 1, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0181,F05_giveback_frac,G2,SCA GOLD,SCA GOLD: ピーク0.5ATR到達後、ピーク益の30%を戻したら決済,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.5, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.3, ""PprotMode"": 5, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0182,F05_giveback_frac,G2,SCA GOLD,SCA GOLD: ピーク0.5ATR到達後、ピーク益の40%を戻したら決済,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.5, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.4, ""PprotMode"": 5, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0183,F05_giveback_frac,G2,SCA GOLD,SCA GOLD: ピーク0.5ATR到達後、ピーク益の50%を戻したら決済,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.5, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.5, ""PprotMode"": 5, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0184,F05_giveback_frac,G2,SCA GOLD,SCA GOLD: ピーク0.5ATR到達後、ピーク益の60%を戻したら決済,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.5, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.6, ""PprotMode"": 5, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0185,F05_giveback_frac,G2,SCA GOLD,SCA GOLD: ピーク1.0ATR到達後、ピーク益の30%を戻したら決済,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 1.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.3, ""PprotMode"": 5, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0186,F05_giveback_frac,G2,SCA GOLD,SCA GOLD: ピーク1.0ATR到達後、ピーク益の40%を戻したら決済,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 1.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.4, ""PprotMode"": 5, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0187,F05_giveback_frac,G2,SCA GOLD,SCA GOLD: ピーク1.0ATR到達後、ピーク益の50%を戻したら決済,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 1.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.5, ""PprotMode"": 5, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0188,F05_giveback_frac,G2,SCA GOLD,SCA GOLD: ピーク1.0ATR到達後、ピーク益の60%を戻したら決済,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 1.0, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.6, ""PprotMode"": 5, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0189,F05_giveback_frac,G2,SCA GOLD,SCA GOLD: ピーク1.5ATR到達後、ピーク益の30%を戻したら決済,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 1.5, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.3, ""PprotMode"": 5, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0190,F05_giveback_frac,G2,SCA GOLD,SCA GOLD: ピーク1.5ATR到達後、ピーク益の40%を戻したら決済,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 1.5, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.4, ""PprotMode"": 5, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0191,F05_giveback_frac,G2,SCA GOLD,SCA GOLD: ピーク1.5ATR到達後、ピーク益の50%を戻したら決済,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 1.5, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.5, ""PprotMode"": 5, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0192,F05_giveback_frac,G2,SCA GOLD,SCA GOLD: ピーク1.5ATR到達後、ピーク益の60%を戻したら決済,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 1.5, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.6, ""PprotMode"": 5, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 2, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0193,F05_giveback_frac,G3,GOLD 2枠,GOLD 2枠: ピーク0.5ATR到達後、ピーク益の30%を戻したら決済,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.5, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.3, ""PprotMode"": 5, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 3, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0194,F05_giveback_frac,G3,GOLD 2枠,GOLD 2枠: ピーク0.5ATR到達後、ピーク益の40%を戻したら決済,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.5, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.4, ""PprotMode"": 5, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 3, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0195,F05_giveback_frac,G3,GOLD 2枠,GOLD 2枠: ピーク0.5ATR到達後、ピーク益の50%を戻したら決済,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.5, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.5, ""PprotMode"": 5, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 3, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
PP0196,F05_giveback_frac,G3,GOLD 2枠,GOLD 2枠: ピーク0.5ATR到達後、ピーク益の60%を戻したら決済,"{""PprotArmAfterBars"": 0, ""PprotArmBeforeBars"": 0, ""PprotArmHourEnd"": -1, ""PprotArmHourStart"": -1, ""PprotArmMaxATRRatio"": 0.0, ""PprotArmMinATRRatio"": 0.0, ""PprotArmPeakATR"": 0.5, ""PprotArmPeakR"": 0.0, ""PprotBELockATR"": -9.0, ""PprotBELockR"": -9.0, ""PprotFridayHour"": -1, ""PprotFridayMinATR"": 0.0, ""PprotGivebackATR"": 0.0, ""PprotGivebackFrac"": 0.6, ""PprotMode"": 5, ""PprotPartialLots"": 0.0, ""PprotSleeveMask"": 3, ""PprotTPExtendATR"": 0.0, ""PprotTightenBars"": 0, ""PprotTightenSLATR"": 0.0, ""PprotTrailATR"": 0.0, ""PprotTrailPeakATR"": 0.0}"
