2026-08-30T23:28:41+00:00 BASELINE_OOS {'net': 47340.0, 'pf': 1.3077, 'dd': 1.8676, 'trades': 329}
2026-08-30T23:28:41+00:00 BASELINE_IS {'net': 417882.0, 'pf': 2.2542, 'dd': 3.7942, 'trades': 301}
2026-08-30T23:28:41+00:00 DRIVER_START proposals=4 already_done=0 terminals=2
2026-08-31T19:54:36+00:00 RUN_START id=PP0253 window=IS terminal=BT2 family=F07_be_then_trail
2026-08-31T19:55:01+00:00 RUN_FAILED id=PP0251 window=IS terminal=BT3 結果CSVなし
2026-08-31T19:55:01+00:00 RUN_START id=PP0254 window=IS terminal=BT3 family=F07_be_then_trail
2026-09-01T19:55:25+00:00 SLEEP_SUPPRESSED ドライバ稼働中はスリープしない（終了時に自動解除）
2026-09-01T19:55:25+00:00 BASELINE_OOS {'net': 47340.0, 'pf': 1.3077, 'dd': 1.8676, 'trades': 329}
2026-09-01T19:55:25+00:00 BASELINE_IS {'net': 417882.0, 'pf': 2.2542, 'dd': 3.7942, 'trades': 301}
2026-09-01T19:55:25+00:00 DRIVER_START proposals=500 already_done=242 terminals=5
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0001 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0002 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0003 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0004 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0005 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0006 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0007 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0008 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0009 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0010 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0011 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0012 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0013 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0014 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0015 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0016 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0017 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0018 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0019 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0020 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0021 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0022 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0023 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0024 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0025 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0026 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0027 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0028 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0029 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0030 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0031 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0032 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0033 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0034 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0035 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0036 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0037 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0038 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0039 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0040 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0041 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0042 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0043 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0044 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0045 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0046 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0047 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0048 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0049 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0050 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0051 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0052 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0053 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0054 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0055 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0056 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0057 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0058 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0059 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0060 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0061 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0062 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0063 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0064 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0065 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0066 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0067 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0068 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0069 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0070 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0071 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0072 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0073 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0074 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0075 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0076 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0077 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0078 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0079 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0080 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0081 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0082 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0083 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0084 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0085 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0086 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0087 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0088 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0089 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0090 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0091 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0092 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0093 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0094 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0095 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0096 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0097 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0098 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0099 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0100 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0101 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0102 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0103 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0104 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0105 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0106 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0107 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0108 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0109 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0110 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0111 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0112 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0113 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0114 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0115 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0116 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0117 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0118 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0119 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0120 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0121 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0122 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0123 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0124 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0125 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0126 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0127 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0128 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0129 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0130 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0131 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0132 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0133 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0134 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0135 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0136 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0137 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0138 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0139 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0140 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0141 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0142 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0143 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0144 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0145 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0146 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0147 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0148 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0149 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0150 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0151 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0152 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0153 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0154 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0155 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0156 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0157 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0158 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0159 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0160 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0161 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0162 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0163 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0164 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0165 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0166 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0167 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0168 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0169 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0170 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0171 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0172 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0173 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0174 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0175 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0176 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0177 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0178 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0179 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0180 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0181 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0182 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0183 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0184 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0185 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0186 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0187 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0188 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0189 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0190 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0191 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0192 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0193 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0194 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0195 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0196 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0197 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0198 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0199 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0200 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0201 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0202 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0203 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0204 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0205 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0206 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0207 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0208 window=IS
2026-09-01T19:55:25+00:00 SKIP_EXISTING id=PP0209 window=IS
2026-09-01T19:55:25+00:00 RUN_START id=PP0210 window=IS terminal=PROD family=F06_giveback_atr
2026-09-01T19:55:50+00:00 SKIP_EXISTING id=PP0211 window=IS
2026-09-01T19:55:50+00:00 SKIP_EXISTING id=PP0212 window=IS
2026-09-01T19:55:50+00:00 SKIP_EXISTING id=PP0213 window=IS
2026-09-01T19:55:50+00:00 SKIP_EXISTING id=PP0214 window=IS
2026-09-01T19:55:50+00:00 SKIP_EXISTING id=PP0215 window=IS
2026-09-01T19:55:50+00:00 SKIP_EXISTING id=PP0216 window=IS
2026-09-01T19:55:50+00:00 SKIP_EXISTING id=PP0217 window=IS
2026-09-01T19:55:50+00:00 SKIP_EXISTING id=PP0218 window=IS
2026-09-01T19:55:50+00:00 SKIP_EXISTING id=PP0219 window=IS
2026-09-01T19:55:50+00:00 SKIP_EXISTING id=PP0220 window=IS
2026-09-01T19:55:50+00:00 SKIP_EXISTING id=PP0221 window=IS
2026-09-01T19:55:50+00:00 SKIP_EXISTING id=PP0222 window=IS
2026-09-01T19:55:50+00:00 SKIP_EXISTING id=PP0223 window=IS
2026-09-01T19:55:50+00:00 SKIP_EXISTING id=PP0224 window=IS
2026-09-01T19:55:50+00:00 SKIP_EXISTING id=PP0225 window=IS
2026-09-01T19:55:50+00:00 SKIP_EXISTING id=PP0226 window=IS
2026-09-01T19:55:50+00:00 SKIP_EXISTING id=PP0227 window=IS
2026-09-01T19:55:50+00:00 SKIP_EXISTING id=PP0228 window=IS
2026-09-01T19:55:50+00:00 SKIP_EXISTING id=PP0229 window=IS
2026-09-01T19:55:50+00:00 SKIP_EXISTING id=PP0230 window=IS
2026-09-01T19:55:50+00:00 SKIP_EXISTING id=PP0231 window=IS
2026-09-01T19:55:50+00:00 SKIP_EXISTING id=PP0232 window=IS
2026-09-01T19:55:50+00:00 SKIP_EXISTING id=PP0233 window=IS
2026-09-01T19:55:50+00:00 SKIP_EXISTING id=PP0234 window=IS
2026-09-01T19:55:50+00:00 SKIP_EXISTING id=PP0235 window=IS
2026-09-01T19:55:50+00:00 SKIP_EXISTING id=PP0236 window=IS
2026-09-01T19:55:50+00:00 SKIP_EXISTING id=PP0237 window=IS
2026-09-01T19:55:50+00:00 SKIP_EXISTING id=PP0238 window=IS
2026-09-01T19:55:50+00:00 SKIP_EXISTING id=PP0239 window=IS
2026-09-01T19:55:50+00:00 SKIP_EXISTING id=PP0240 window=IS
2026-09-01T19:55:50+00:00 SKIP_EXISTING id=PP0241 window=IS
2026-09-01T19:55:50+00:00 SKIP_EXISTING id=PP0242 window=IS
2026-09-01T19:55:50+00:00 SKIP_EXISTING id=PP0243 window=IS
2026-09-01T19:55:50+00:00 RUN_START id=PP0244 window=IS terminal=BT1 family=F07_be_then_trail
2026-09-01T19:56:15+00:00 RUN_START id=PP0245 window=IS terminal=BT2 family=F07_be_then_trail
2026-09-01T19:56:40+00:00 RUN_START id=PP0246 window=IS terminal=BT3 family=F07_be_then_trail
2026-09-01T19:57:05+00:00 RUN_START id=PP0247 window=IS terminal=BT4 family=F07_be_then_trail
2026-09-01T19:58:18+00:00 RUN_END id=PP0210 window=IS decision=IS_REJECT elapsed=172.246s
2026-09-01T19:58:18+00:00 GATE_SKIP id=PP0210 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T19:58:18+00:00 RUN_START id=PP0248 window=IS terminal=PROD family=F07_be_then_trail
2026-09-01T19:58:29+00:00 RUN_END id=PP0244 window=IS decision=IS_REJECT elapsed=159.115s
2026-09-01T19:58:29+00:00 GATE_SKIP id=PP0244 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T19:58:29+00:00 RUN_START id=PP0249 window=IS terminal=BT1 family=F07_be_then_trail
2026-09-01T20:01:45+00:00 RUN_END id=PP0245 window=IS decision=IS_REJECT elapsed=329.944s
2026-09-01T20:01:45+00:00 GATE_SKIP id=PP0245 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T20:01:45+00:00 RUN_START id=PP0250 window=IS terminal=BT2 family=F07_be_then_trail
2026-09-01T20:02:20+00:00 RUN_END id=PP0246 window=IS decision=IS_REJECT elapsed=340.235s
2026-09-01T20:02:20+00:00 GATE_SKIP id=PP0246 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T20:02:20+00:00 RUN_START id=PP0251 window=IS terminal=BT3 family=F07_be_then_trail
2026-09-01T20:02:40+00:00 RUN_END id=PP0248 window=IS decision=IS_REJECT elapsed=262.692s
2026-09-01T20:02:40+00:00 GATE_SKIP id=PP0248 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T20:02:40+00:00 RUN_START id=PP0252 window=IS terminal=PROD family=F07_be_then_trail
2026-09-01T20:02:56+00:00 RUN_END id=PP0247 window=IS decision=IS_REJECT elapsed=351.222s
2026-09-01T20:02:56+00:00 GATE_SKIP id=PP0247 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T20:02:56+00:00 RUN_START id=PP0253 window=IS terminal=BT4 family=F07_be_then_trail
2026-09-01T20:03:51+00:00 RUN_END id=PP0249 window=IS decision=IS_REJECT elapsed=321.254s
2026-09-01T20:03:51+00:00 GATE_SKIP id=PP0249 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T20:03:51+00:00 RUN_START id=PP0254 window=IS terminal=BT1 family=F07_be_then_trail
2026-09-01T20:07:20+00:00 RUN_END id=PP0250 window=IS decision=IS_REJECT elapsed=334.438s
2026-09-01T20:07:20+00:00 GATE_SKIP id=PP0250 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T20:07:20+00:00 RUN_START id=PP0255 window=IS terminal=BT2 family=F07_be_then_trail
2026-09-01T20:08:07+00:00 RUN_END id=PP0251 window=IS decision=IS_REJECT elapsed=346.105s
2026-09-01T20:08:07+00:00 GATE_SKIP id=PP0251 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T20:08:07+00:00 RUN_START id=PP0256 window=IS terminal=BT3 family=F07_be_then_trail
2026-09-01T20:08:56+00:00 RUN_END id=PP0253 window=IS decision=IS_REJECT elapsed=359.635s
2026-09-01T20:08:56+00:00 GATE_SKIP id=PP0253 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T20:08:56+00:00 RUN_START id=PP0257 window=IS terminal=BT4 family=F07_be_then_trail
2026-09-01T20:09:01+00:00 RUN_END id=PP0252 window=IS decision=IS_REJECT elapsed=380.768s
2026-09-01T20:09:01+00:00 GATE_SKIP id=PP0252 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T20:09:01+00:00 RUN_START id=PP0258 window=IS terminal=PROD family=F07_be_then_trail
2026-09-01T20:10:08+00:00 RUN_END id=PP0254 window=IS decision=IS_REJECT elapsed=377.024s
2026-09-01T20:10:08+00:00 GATE_SKIP id=PP0254 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T20:10:08+00:00 RUN_START id=PP0259 window=IS terminal=BT1 family=F07_be_then_trail
2026-09-01T20:12:43+00:00 RUN_END id=PP0255 window=IS decision=IS_REJECT elapsed=323.33s
2026-09-01T20:12:43+00:00 GATE_SKIP id=PP0255 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T20:12:43+00:00 RUN_START id=PP0260 window=IS terminal=BT2 family=F07_be_then_trail
2026-09-01T20:13:58+00:00 RUN_END id=PP0256 window=IS decision=IS_REJECT elapsed=351.809s
2026-09-01T20:13:58+00:00 GATE_SKIP id=PP0256 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T20:13:58+00:00 RUN_START id=PP0261 window=IS terminal=BT3 family=F07_be_then_trail
2026-09-01T20:15:44+00:00 RUN_END id=PP0257 window=IS decision=IS_REJECT elapsed=407.733s
2026-09-01T20:15:44+00:00 GATE_SKIP id=PP0257 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T20:15:44+00:00 RUN_START id=PP0262 window=IS terminal=BT4 family=F07_be_then_trail
2026-09-01T20:15:55+00:00 RUN_END id=PP0258 window=IS decision=IS_REJECT elapsed=413.561s
2026-09-01T20:15:55+00:00 GATE_SKIP id=PP0258 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T20:15:55+00:00 RUN_START id=PP0263 window=IS terminal=PROD family=F07_be_then_trail
2026-09-01T20:16:19+00:00 RUN_END id=PP0259 window=IS decision=IS_REJECT elapsed=371.671s
2026-09-01T20:16:19+00:00 GATE_SKIP id=PP0259 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T20:16:19+00:00 RUN_START id=PP0264 window=IS terminal=BT1 family=F07_be_then_trail
2026-09-01T20:17:19+00:00 RUN_END id=PP0260 window=IS decision=IS_REJECT elapsed=276.077s
2026-09-01T20:17:19+00:00 GATE_SKIP id=PP0260 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T20:17:19+00:00 RUN_START id=PP0265 window=IS terminal=BT2 family=F07_be_then_trail
2026-09-01T20:18:04+00:00 RUN_END id=PP0261 window=IS decision=IS_REJECT elapsed=245.718s
2026-09-01T20:18:04+00:00 GATE_SKIP id=PP0261 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T20:18:04+00:00 RUN_START id=PP0266 window=IS terminal=BT3 family=F07_be_then_trail
2026-09-01T20:21:20+00:00 RUN_END id=PP0262 window=IS decision=IS_REJECT elapsed=336.159s
2026-09-01T20:21:20+00:00 GATE_SKIP id=PP0262 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T20:21:20+00:00 RUN_START id=PP0267 window=IS terminal=BT4 family=F07_be_then_trail
2026-09-01T20:22:01+00:00 RUN_END id=PP0263 window=IS decision=IS_REJECT elapsed=366.021s
2026-09-01T20:22:01+00:00 GATE_SKIP id=PP0263 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
2026-09-01T20:22:01+00:00 RUN_START id=PP0268 window=IS terminal=PROD family=F07_be_then_trail
2026-09-01T20:22:15+00:00 RUN_END id=PP0264 window=IS decision=IS_REJECT elapsed=355.324s
2026-09-01T20:22:15+00:00 GATE_SKIP id=PP0264 window=OOS reason=IS_NOT_SURVIVOR decision=IS_REJECT
