id,family,overview,rationale,test_method,variation,classification,status,parameter_json,reason,is_net_jpy,is_pf,is_dd_jpy,oos_net_jpy,oos_pf,oos_dd_jpy,effective_lots,run_id,updated_at
GDD13_03,pb_candle_body,PB確認足の実体率を要求,ヒゲ主体の偽反発を避ける,実体/レンジ閾値を追加,"{""GoldLabPBCandleBodyMin"":0.15}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCandleBodyMin"":0.15}",family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,gdda_is_gdd13_03_20260814232821_1bb633,2026-08-14T14:28:21+00:00
GDD13_04,pb_candle_body,PB確認足の実体率を要求,ヒゲ主体の偽反発を避ける,実体/レンジ閾値を追加,"{""GoldLabPBCandleBodyMin"":0.2}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCandleBodyMin"":0.2}",family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,gdda_is_gdd13_04_20260814232821_546b4d,2026-08-14T14:28:21+00:00
GDD13_05,pb_candle_body,PB確認足の実体率を要求,ヒゲ主体の偽反発を避ける,実体/レンジ閾値を追加,"{""GoldLabPBCandleBodyMin"":0.25}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCandleBodyMin"":0.25}",family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,gdda_is_gdd13_05_20260814232821_afb29d,2026-08-14T14:28:21+00:00
GDD13_06,pb_candle_body,PB確認足の実体率を要求,ヒゲ主体の偽反発を避ける,実体/レンジ閾値を追加,"{""GoldLabPBCandleBodyMin"":0.3}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCandleBodyMin"":0.3}",family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,gdda_is_gdd13_06_20260814232821_78fa71,2026-08-14T14:28:21+00:00
GDD13_07,pb_candle_body,PB確認足の実体率を要求,ヒゲ主体の偽反発を避ける,実体/レンジ閾値を追加,"{""GoldLabPBCandleBodyMin"":0.35}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCandleBodyMin"":0.35}",family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,gdda_is_gdd13_07_20260814232821_51de6a,2026-08-14T14:28:21+00:00
GDD13_08,pb_candle_body,PB確認足の実体率を要求,ヒゲ主体の偽反発を避ける,実体/レンジ閾値を追加,"{""GoldLabPBCandleBodyMin"":0.4}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCandleBodyMin"":0.4}",family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,gdda_is_gdd13_08_20260814232821_00829f,2026-08-14T14:28:21+00:00
GDD13_09,pb_candle_body,PB確認足の実体率を要求,ヒゲ主体の偽反発を避ける,実体/レンジ閾値を追加,"{""GoldLabPBCandleBodyMin"":0.45}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCandleBodyMin"":0.45}",family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,gdda_is_gdd13_09_20260814232821_c88644,2026-08-14T14:28:21+00:00
GDD13_10,pb_candle_body,PB確認足の実体率を要求,ヒゲ主体の偽反発を避ける,実体/レンジ閾値を追加,"{""GoldLabPBCandleBodyMin"":0.5}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCandleBodyMin"":0.5}",family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,gdda_is_gdd13_10_20260814232821_19dce0,2026-08-14T14:28:21+00:00
GDD13_11,pb_candle_body,PB確認足の実体率を要求,ヒゲ主体の偽反発を避ける,実体/レンジ閾値を追加,"{""GoldLabPBCandleBodyMin"":0.55}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCandleBodyMin"":0.55}",family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,gdda_is_gdd13_11_20260814232821_138210,2026-08-14T14:28:21+00:00
GDD13_12,pb_candle_body,PB確認足の実体率を要求,ヒゲ主体の偽反発を避ける,実体/レンジ閾値を追加,"{""GoldLabPBCandleBodyMin"":0.6}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCandleBodyMin"":0.6}",family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,gdda_is_gdd13_12_20260814232821_ab19cc,2026-08-14T14:28:21+00:00
GDD13_13,pb_candle_body,PB確認足の実体率を要求,ヒゲ主体の偽反発を避ける,実体/レンジ閾値を追加,"{""GoldLabPBCandleBodyMin"":0.65}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCandleBodyMin"":0.65}",family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,gdda_is_gdd13_13_20260814232821_be86d7,2026-08-14T14:28:21+00:00
GDD13_14,pb_candle_body,PB確認足の実体率を要求,ヒゲ主体の偽反発を避ける,実体/レンジ閾値を追加,"{""GoldLabPBCandleBodyMin"":0.7}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCandleBodyMin"":0.7}",family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,gdda_is_gdd13_14_20260814232821_0b82c1,2026-08-14T14:28:21+00:00
GDD13_15,pb_candle_body,PB確認足の実体率を要求,ヒゲ主体の偽反発を避ける,実体/レンジ閾値を追加,"{""GoldLabPBCandleBodyMin"":0.75}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCandleBodyMin"":0.75}",family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,gdda_is_gdd13_15_20260814232821_17cef6,2026-08-14T14:28:21+00:00
GDD13_16,pb_candle_body,PB確認足の実体率を要求,ヒゲ主体の偽反発を避ける,実体/レンジ閾値を追加,"{""GoldLabPBCandleBodyMin"":0.8}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCandleBodyMin"":0.8}",family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,gdda_is_gdd13_16_20260814232821_544943,2026-08-14T14:28:21+00:00
GDD13_17,pb_candle_body,PB確認足の実体率を要求,ヒゲ主体の偽反発を避ける,実体/レンジ閾値を追加,"{""GoldLabPBCandleBodyMin"":0.85}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCandleBodyMin"":0.85}",family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,gdda_is_gdd13_17_20260814232821_703868,2026-08-14T14:28:21+00:00
GDD13_18,pb_candle_body,PB確認足の実体率を要求,ヒゲ主体の偽反発を避ける,実体/レンジ閾値を追加,"{""GoldLabPBCandleBodyMin"":0.9}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCandleBodyMin"":0.9}",family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,gdda_is_gdd13_18_20260814232821_d8aa11,2026-08-14T14:28:21+00:00
GDD13_19,pb_candle_body,PB確認足の実体率を要求,ヒゲ主体の偽反発を避ける,実体/レンジ閾値を追加,"{""GoldLabPBCandleBodyMin"":0.95}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCandleBodyMin"":0.95}",family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,gdda_is_gdd13_19_20260814232821_c8e69a,2026-08-14T14:28:21+00:00
GDD13_20,pb_candle_body,PB確認足の実体率を要求,ヒゲ主体の偽反発を避ける,実体/レンジ閾値を追加,"{""GoldLabPBCandleBodyMin"":1.0}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCandleBodyMin"":1.0}",family has no verified SIMVERIFY activation: pb_candle_body,,,,,,,,gdda_is_gdd13_20_20260814232821_dde918,2026-08-14T14:28:21+00:00
GDD14_01,pb_close_location,PB確認足終値位置を要求,反発の質を終値位置で測る,CLV閾値を追加,"{""GoldLabPBCloseLocationMin"":0.05}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCloseLocationMin"":0.05}",family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,gdda_is_gdd14_01_20260814232821_eb5c58,2026-08-14T14:28:21+00:00
GDD14_02,pb_close_location,PB確認足終値位置を要求,反発の質を終値位置で測る,CLV閾値を追加,"{""GoldLabPBCloseLocationMin"":0.1}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCloseLocationMin"":0.1}",family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,gdda_is_gdd14_02_20260814232821_8aacdd,2026-08-14T14:28:21+00:00
GDD14_03,pb_close_location,PB確認足終値位置を要求,反発の質を終値位置で測る,CLV閾値を追加,"{""GoldLabPBCloseLocationMin"":0.15}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCloseLocationMin"":0.15}",family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,gdda_is_gdd14_03_20260814232821_eb8229,2026-08-14T14:28:21+00:00
GDD14_04,pb_close_location,PB確認足終値位置を要求,反発の質を終値位置で測る,CLV閾値を追加,"{""GoldLabPBCloseLocationMin"":0.2}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCloseLocationMin"":0.2}",family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,gdda_is_gdd14_04_20260814232821_bd3a55,2026-08-14T14:28:21+00:00
GDD14_05,pb_close_location,PB確認足終値位置を要求,反発の質を終値位置で測る,CLV閾値を追加,"{""GoldLabPBCloseLocationMin"":0.25}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCloseLocationMin"":0.25}",family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,gdda_is_gdd14_05_20260814232821_0d28be,2026-08-14T14:28:21+00:00
GDD14_06,pb_close_location,PB確認足終値位置を要求,反発の質を終値位置で測る,CLV閾値を追加,"{""GoldLabPBCloseLocationMin"":0.3}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCloseLocationMin"":0.3}",family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,gdda_is_gdd14_06_20260814232821_aa5213,2026-08-14T14:28:21+00:00
GDD14_07,pb_close_location,PB確認足終値位置を要求,反発の質を終値位置で測る,CLV閾値を追加,"{""GoldLabPBCloseLocationMin"":0.35}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCloseLocationMin"":0.35}",family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,gdda_is_gdd14_07_20260814232821_8a473d,2026-08-14T14:28:21+00:00
GDD14_08,pb_close_location,PB確認足終値位置を要求,反発の質を終値位置で測る,CLV閾値を追加,"{""GoldLabPBCloseLocationMin"":0.4}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCloseLocationMin"":0.4}",family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,gdda_is_gdd14_08_20260814232821_f9d7e7,2026-08-14T14:28:21+00:00
GDD14_09,pb_close_location,PB確認足終値位置を要求,反発の質を終値位置で測る,CLV閾値を追加,"{""GoldLabPBCloseLocationMin"":0.45}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCloseLocationMin"":0.45}",family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,gdda_is_gdd14_09_20260814232821_44f8e0,2026-08-14T14:28:21+00:00
GDD14_10,pb_close_location,PB確認足終値位置を要求,反発の質を終値位置で測る,CLV閾値を追加,"{""GoldLabPBCloseLocationMin"":0.5}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCloseLocationMin"":0.5}",family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,gdda_is_gdd14_10_20260814232821_af3ccd,2026-08-14T14:28:21+00:00
GDD14_11,pb_close_location,PB確認足終値位置を要求,反発の質を終値位置で測る,CLV閾値を追加,"{""GoldLabPBCloseLocationMin"":0.55}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCloseLocationMin"":0.55}",family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,gdda_is_gdd14_11_20260814232821_30056e,2026-08-14T14:28:21+00:00
GDD14_12,pb_close_location,PB確認足終値位置を要求,反発の質を終値位置で測る,CLV閾値を追加,"{""GoldLabPBCloseLocationMin"":0.6}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCloseLocationMin"":0.6}",family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,gdda_is_gdd14_12_20260814232821_2c4b9c,2026-08-14T14:28:21+00:00
GDD14_13,pb_close_location,PB確認足終値位置を要求,反発の質を終値位置で測る,CLV閾値を追加,"{""GoldLabPBCloseLocationMin"":0.65}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCloseLocationMin"":0.65}",family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,gdda_is_gdd14_13_20260814232821_356379,2026-08-14T14:28:21+00:00
GDD14_14,pb_close_location,PB確認足終値位置を要求,反発の質を終値位置で測る,CLV閾値を追加,"{""GoldLabPBCloseLocationMin"":0.7}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCloseLocationMin"":0.7}",family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,gdda_is_gdd14_14_20260814232821_221e63,2026-08-14T14:28:21+00:00
GDD14_15,pb_close_location,PB確認足終値位置を要求,反発の質を終値位置で測る,CLV閾値を追加,"{""GoldLabPBCloseLocationMin"":0.75}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCloseLocationMin"":0.75}",family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,gdda_is_gdd14_15_20260814232821_3c0ef3,2026-08-14T14:28:21+00:00
GDD14_16,pb_close_location,PB確認足終値位置を要求,反発の質を終値位置で測る,CLV閾値を追加,"{""GoldLabPBCloseLocationMin"":0.8}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCloseLocationMin"":0.8}",family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,gdda_is_gdd14_16_20260814232821_5baf6b,2026-08-14T14:28:21+00:00
GDD14_17,pb_close_location,PB確認足終値位置を要求,反発の質を終値位置で測る,CLV閾値を追加,"{""GoldLabPBCloseLocationMin"":0.85}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCloseLocationMin"":0.85}",family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,gdda_is_gdd14_17_20260814232821_ff20a9,2026-08-14T14:28:21+00:00
GDD14_18,pb_close_location,PB確認足終値位置を要求,反発の質を終値位置で測る,CLV閾値を追加,"{""GoldLabPBCloseLocationMin"":0.9}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCloseLocationMin"":0.9}",family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,gdda_is_gdd14_18_20260814232821_135bb2,2026-08-14T14:28:21+00:00
GDD14_19,pb_close_location,PB確認足終値位置を要求,反発の質を終値位置で測る,CLV閾値を追加,"{""GoldLabPBCloseLocationMin"":0.95}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCloseLocationMin"":0.95}",family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,gdda_is_gdd14_19_20260814232821_08cc5f,2026-08-14T14:28:21+00:00
GDD14_20,pb_close_location,PB確認足終値位置を要求,反発の質を終値位置で測る,CLV閾値を追加,"{""GoldLabPBCloseLocationMin"":1.0}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBCloseLocationMin"":1.0}",family has no verified SIMVERIFY activation: pb_close_location,,,,,,,,gdda_is_gdd14_20_20260814232821_229eff,2026-08-14T14:28:21+00:00
GDD15_01,pb_pullback_depth,EMA帯への押し深さを制限,深すぎる崩れ・浅すぎる追随を除く,ATR正規化深さ帯を追加,"{""GoldLabPBPullbackDepthATR"":0.1}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBPullbackDepthATR"":0.1}",family has no verified SIMVERIFY activation: pb_pullback_depth,,,,,,,,gdda_is_gdd15_01_20260814232821_0c1c76,2026-08-14T14:28:21+00:00
GDD15_02,pb_pullback_depth,EMA帯への押し深さを制限,深すぎる崩れ・浅すぎる追随を除く,ATR正規化深さ帯を追加,"{""GoldLabPBPullbackDepthATR"":0.2}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBPullbackDepthATR"":0.2}",family has no verified SIMVERIFY activation: pb_pullback_depth,,,,,,,,gdda_is_gdd15_02_20260814232821_1fcfb5,2026-08-14T14:28:21+00:00
GDD15_03,pb_pullback_depth,EMA帯への押し深さを制限,深すぎる崩れ・浅すぎる追随を除く,ATR正規化深さ帯を追加,"{""GoldLabPBPullbackDepthATR"":0.3}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBPullbackDepthATR"":0.3}",family has no verified SIMVERIFY activation: pb_pullback_depth,,,,,,,,gdda_is_gdd15_03_20260814232821_a4ee31,2026-08-14T14:28:21+00:00
GDD15_04,pb_pullback_depth,EMA帯への押し深さを制限,深すぎる崩れ・浅すぎる追随を除く,ATR正規化深さ帯を追加,"{""GoldLabPBPullbackDepthATR"":0.4}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBPullbackDepthATR"":0.4}",family has no verified SIMVERIFY activation: pb_pullback_depth,,,,,,,,gdda_is_gdd15_04_20260814232821_9e81d5,2026-08-14T14:28:21+00:00
GDD15_05,pb_pullback_depth,EMA帯への押し深さを制限,深すぎる崩れ・浅すぎる追随を除く,ATR正規化深さ帯を追加,"{""GoldLabPBPullbackDepthATR"":0.5}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBPullbackDepthATR"":0.5}",family has no verified SIMVERIFY activation: pb_pullback_depth,,,,,,,,gdda_is_gdd15_05_20260814232821_8055d9,2026-08-14T14:28:21+00:00
GDD15_06,pb_pullback_depth,EMA帯への押し深さを制限,深すぎる崩れ・浅すぎる追随を除く,ATR正規化深さ帯を追加,"{""GoldLabPBPullbackDepthATR"":0.6}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBPullbackDepthATR"":0.6}",family has no verified SIMVERIFY activation: pb_pullback_depth,,,,,,,,gdda_is_gdd15_06_20260814232821_dc9b53,2026-08-14T14:28:21+00:00
GDD15_07,pb_pullback_depth,EMA帯への押し深さを制限,深すぎる崩れ・浅すぎる追随を除く,ATR正規化深さ帯を追加,"{""GoldLabPBPullbackDepthATR"":0.7}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBPullbackDepthATR"":0.7}",family has no verified SIMVERIFY activation: pb_pullback_depth,,,,,,,,gdda_is_gdd15_07_20260814232821_7da455,2026-08-14T14:28:21+00:00
GDD15_08,pb_pullback_depth,EMA帯への押し深さを制限,深すぎる崩れ・浅すぎる追随を除く,ATR正規化深さ帯を追加,"{""GoldLabPBPullbackDepthATR"":0.8}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBPullbackDepthATR"":0.8}",family has no verified SIMVERIFY activation: pb_pullback_depth,,,,,,,,gdda_is_gdd15_08_20260814232821_5f3782,2026-08-14T14:28:21+00:00
GDD15_09,pb_pullback_depth,EMA帯への押し深さを制限,深すぎる崩れ・浅すぎる追随を除く,ATR正規化深さ帯を追加,"{""GoldLabPBPullbackDepthATR"":0.9}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBPullbackDepthATR"":0.9}",family has no verified SIMVERIFY activation: pb_pullback_depth,,,,,,,,gdda_is_gdd15_09_20260814232821_d48b98,2026-08-14T14:28:21+00:00
GDD15_10,pb_pullback_depth,EMA帯への押し深さを制限,深すぎる崩れ・浅すぎる追随を除く,ATR正規化深さ帯を追加,"{""GoldLabPBPullbackDepthATR"":1.0}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBPullbackDepthATR"":1.0}",family has no verified SIMVERIFY activation: pb_pullback_depth,,,,,,,,gdda_is_gdd15_10_20260814232821_8508cf,2026-08-14T14:28:21+00:00
GDD15_11,pb_pullback_depth,EMA帯への押し深さを制限,深すぎる崩れ・浅すぎる追随を除く,ATR正規化深さ帯を追加,"{""GoldLabPBPullbackDepthATR"":1.1}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBPullbackDepthATR"":1.1}",family has no verified SIMVERIFY activation: pb_pullback_depth,,,,,,,,gdda_is_gdd15_11_20260814232821_7444d2,2026-08-14T14:28:21+00:00
GDD15_12,pb_pullback_depth,EMA帯への押し深さを制限,深すぎる崩れ・浅すぎる追随を除く,ATR正規化深さ帯を追加,"{""GoldLabPBPullbackDepthATR"":1.2}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBPullbackDepthATR"":1.2}",family has no verified SIMVERIFY activation: pb_pullback_depth,,,,,,,,gdda_is_gdd15_12_20260814232821_bad3af,2026-08-14T14:28:21+00:00
GDD15_13,pb_pullback_depth,EMA帯への押し深さを制限,深すぎる崩れ・浅すぎる追随を除く,ATR正規化深さ帯を追加,"{""GoldLabPBPullbackDepthATR"":1.3}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBPullbackDepthATR"":1.3}",family has no verified SIMVERIFY activation: pb_pullback_depth,,,,,,,,gdda_is_gdd15_13_20260814232821_475a21,2026-08-14T14:28:21+00:00
GDD15_14,pb_pullback_depth,EMA帯への押し深さを制限,深すぎる崩れ・浅すぎる追随を除く,ATR正規化深さ帯を追加,"{""GoldLabPBPullbackDepthATR"":1.4}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBPullbackDepthATR"":1.4}",family has no verified SIMVERIFY activation: pb_pullback_depth,,,,,,,,gdda_is_gdd15_14_20260814232821_bc65d2,2026-08-14T14:28:21+00:00
GDD15_15,pb_pullback_depth,EMA帯への押し深さを制限,深すぎる崩れ・浅すぎる追随を除く,ATR正規化深さ帯を追加,"{""GoldLabPBPullbackDepthATR"":1.5}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBPullbackDepthATR"":1.5}",family has no verified SIMVERIFY activation: pb_pullback_depth,,,,,,,,gdda_is_gdd15_15_20260814232821_2c18d6,2026-08-14T14:28:21+00:00
GDD15_16,pb_pullback_depth,EMA帯への押し深さを制限,深すぎる崩れ・浅すぎる追随を除く,ATR正規化深さ帯を追加,"{""GoldLabPBPullbackDepthATR"":1.6}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBPullbackDepthATR"":1.6}",family has no verified SIMVERIFY activation: pb_pullback_depth,,,,,,,,gdda_is_gdd15_16_20260814232821_966e78,2026-08-14T14:28:21+00:00
GDD15_17,pb_pullback_depth,EMA帯への押し深さを制限,深すぎる崩れ・浅すぎる追随を除く,ATR正規化深さ帯を追加,"{""GoldLabPBPullbackDepthATR"":1.7}",(2)軽微なコード変更,UNVERIFIED_EA_INPUT,"{""GoldLabPBPullbackDepthATR"":1.7}",family has no verified SIMVERIFY activation: pb_pullback_depth,,,,,,,,gdda_is_gdd15_17_20260814232821_b77f61,2026-08-14T14:28:21+00:00
