id,family,overview,rationale,test_method,variation,implementation_class,status,parameter_json,unverified_reason
OAFX0277,sca_gj_break_confirmation,SCA GBPJPYに複数終値確認・実体・伸び過ぎ上限を追加,"6時間未満の失敗群がFULL -207,830円、IS -97,932円",連続終値、本体ATR比、レンジ端からの乖離を発注時点だけで判定,OafxGJConfirmBars=5; OafxGJBodyMinATR=0.2; OafxGJExtensionMaxATR=0.1,2軽微なコード変更,UNTESTED,"{""OafxGJBodyMinATR"": 0.2, ""OafxGJConfirmBars"": 5, ""OafxGJExtensionMaxATR"": 0.1, ""OafxLabMode"": 3}",
OAFX0278,sca_gj_break_confirmation,SCA GBPJPYに複数終値確認・実体・伸び過ぎ上限を追加,"6時間未満の失敗群がFULL -207,830円、IS -97,932円",連続終値、本体ATR比、レンジ端からの乖離を発注時点だけで判定,OafxGJConfirmBars=5; OafxGJBodyMinATR=0.2; OafxGJExtensionMaxATR=0.2,2軽微なコード変更,UNTESTED,"{""OafxGJBodyMinATR"": 0.2, ""OafxGJConfirmBars"": 5, ""OafxGJExtensionMaxATR"": 0.2, ""OafxLabMode"": 3}",
OAFX0279,sca_gj_break_confirmation,SCA GBPJPYに複数終値確認・実体・伸び過ぎ上限を追加,"6時間未満の失敗群がFULL -207,830円、IS -97,932円",連続終値、本体ATR比、レンジ端からの乖離を発注時点だけで判定,OafxGJConfirmBars=5; OafxGJBodyMinATR=0.2; OafxGJExtensionMaxATR=0.3,2軽微なコード変更,UNTESTED,"{""OafxGJBodyMinATR"": 0.2, ""OafxGJConfirmBars"": 5, ""OafxGJExtensionMaxATR"": 0.3, ""OafxLabMode"": 3}",
OAFX0280,sca_gj_break_confirmation,SCA GBPJPYに複数終値確認・実体・伸び過ぎ上限を追加,"6時間未満の失敗群がFULL -207,830円、IS -97,932円",連続終値、本体ATR比、レンジ端からの乖離を発注時点だけで判定,OafxGJConfirmBars=5; OafxGJBodyMinATR=0.2; OafxGJExtensionMaxATR=0.4,2軽微なコード変更,UNTESTED,"{""OafxGJBodyMinATR"": 0.2, ""OafxGJConfirmBars"": 5, ""OafxGJExtensionMaxATR"": 0.4, ""OafxLabMode"": 3}",
OAFX0281,sca_gj_break_confirmation,SCA GBPJPYに複数終値確認・実体・伸び過ぎ上限を追加,"6時間未満の失敗群がFULL -207,830円、IS -97,932円",連続終値、本体ATR比、レンジ端からの乖離を発注時点だけで判定,OafxGJConfirmBars=6; OafxGJBodyMinATR=0; OafxGJExtensionMaxATR=0.1,2軽微なコード変更,UNTESTED,"{""OafxGJBodyMinATR"": 0, ""OafxGJConfirmBars"": 6, ""OafxGJExtensionMaxATR"": 0.1, ""OafxLabMode"": 3}",
OAFX0282,sca_gj_break_confirmation,SCA GBPJPYに複数終値確認・実体・伸び過ぎ上限を追加,"6時間未満の失敗群がFULL -207,830円、IS -97,932円",連続終値、本体ATR比、レンジ端からの乖離を発注時点だけで判定,OafxGJConfirmBars=6; OafxGJBodyMinATR=0; OafxGJExtensionMaxATR=0.2,2軽微なコード変更,UNTESTED,"{""OafxGJBodyMinATR"": 0, ""OafxGJConfirmBars"": 6, ""OafxGJExtensionMaxATR"": 0.2, ""OafxLabMode"": 3}",
OAFX0283,sca_gj_break_confirmation,SCA GBPJPYに複数終値確認・実体・伸び過ぎ上限を追加,"6時間未満の失敗群がFULL -207,830円、IS -97,932円",連続終値、本体ATR比、レンジ端からの乖離を発注時点だけで判定,OafxGJConfirmBars=6; OafxGJBodyMinATR=0; OafxGJExtensionMaxATR=0.3,2軽微なコード変更,UNTESTED,"{""OafxGJBodyMinATR"": 0, ""OafxGJConfirmBars"": 6, ""OafxGJExtensionMaxATR"": 0.3, ""OafxLabMode"": 3}",
OAFX0284,sca_gj_break_confirmation,SCA GBPJPYに複数終値確認・実体・伸び過ぎ上限を追加,"6時間未満の失敗群がFULL -207,830円、IS -97,932円",連続終値、本体ATR比、レンジ端からの乖離を発注時点だけで判定,OafxGJConfirmBars=6; OafxGJBodyMinATR=0; OafxGJExtensionMaxATR=0.4,2軽微なコード変更,UNTESTED,"{""OafxGJBodyMinATR"": 0, ""OafxGJConfirmBars"": 6, ""OafxGJExtensionMaxATR"": 0.4, ""OafxLabMode"": 3}",
OAFX0285,sca_gj_break_confirmation,SCA GBPJPYに複数終値確認・実体・伸び過ぎ上限を追加,"6時間未満の失敗群がFULL -207,830円、IS -97,932円",連続終値、本体ATR比、レンジ端からの乖離を発注時点だけで判定,OafxGJConfirmBars=6; OafxGJBodyMinATR=0.05; OafxGJExtensionMaxATR=0.1,2軽微なコード変更,UNTESTED,"{""OafxGJBodyMinATR"": 0.05, ""OafxGJConfirmBars"": 6, ""OafxGJExtensionMaxATR"": 0.1, ""OafxLabMode"": 3}",
OAFX0286,sca_gj_break_confirmation,SCA GBPJPYに複数終値確認・実体・伸び過ぎ上限を追加,"6時間未満の失敗群がFULL -207,830円、IS -97,932円",連続終値、本体ATR比、レンジ端からの乖離を発注時点だけで判定,OafxGJConfirmBars=6; OafxGJBodyMinATR=0.05; OafxGJExtensionMaxATR=0.2,2軽微なコード変更,UNTESTED,"{""OafxGJBodyMinATR"": 0.05, ""OafxGJConfirmBars"": 6, ""OafxGJExtensionMaxATR"": 0.2, ""OafxLabMode"": 3}",
OAFX0287,sca_gj_break_confirmation,SCA GBPJPYに複数終値確認・実体・伸び過ぎ上限を追加,"6時間未満の失敗群がFULL -207,830円、IS -97,932円",連続終値、本体ATR比、レンジ端からの乖離を発注時点だけで判定,OafxGJConfirmBars=6; OafxGJBodyMinATR=0.05; OafxGJExtensionMaxATR=0.3,2軽微なコード変更,UNTESTED,"{""OafxGJBodyMinATR"": 0.05, ""OafxGJConfirmBars"": 6, ""OafxGJExtensionMaxATR"": 0.3, ""OafxLabMode"": 3}",
OAFX0288,sca_gj_break_confirmation,SCA GBPJPYに複数終値確認・実体・伸び過ぎ上限を追加,"6時間未満の失敗群がFULL -207,830円、IS -97,932円",連続終値、本体ATR比、レンジ端からの乖離を発注時点だけで判定,OafxGJConfirmBars=6; OafxGJBodyMinATR=0.05; OafxGJExtensionMaxATR=0.4,2軽微なコード変更,UNTESTED,"{""OafxGJBodyMinATR"": 0.05, ""OafxGJConfirmBars"": 6, ""OafxGJExtensionMaxATR"": 0.4, ""OafxLabMode"": 3}",
OAFX0289,sca_gj_break_confirmation,SCA GBPJPYに複数終値確認・実体・伸び過ぎ上限を追加,"6時間未満の失敗群がFULL -207,830円、IS -97,932円",連続終値、本体ATR比、レンジ端からの乖離を発注時点だけで判定,OafxGJConfirmBars=6; OafxGJBodyMinATR=0.1; OafxGJExtensionMaxATR=0.1,2軽微なコード変更,UNTESTED,"{""OafxGJBodyMinATR"": 0.1, ""OafxGJConfirmBars"": 6, ""OafxGJExtensionMaxATR"": 0.1, ""OafxLabMode"": 3}",
OAFX0290,sca_gj_break_confirmation,SCA GBPJPYに複数終値確認・実体・伸び過ぎ上限を追加,"6時間未満の失敗群がFULL -207,830円、IS -97,932円",連続終値、本体ATR比、レンジ端からの乖離を発注時点だけで判定,OafxGJConfirmBars=6; OafxGJBodyMinATR=0.1; OafxGJExtensionMaxATR=0.2,2軽微なコード変更,UNTESTED,"{""OafxGJBodyMinATR"": 0.1, ""OafxGJConfirmBars"": 6, ""OafxGJExtensionMaxATR"": 0.2, ""OafxLabMode"": 3}",
OAFX0291,sca_gj_break_confirmation,SCA GBPJPYに複数終値確認・実体・伸び過ぎ上限を追加,"6時間未満の失敗群がFULL -207,830円、IS -97,932円",連続終値、本体ATR比、レンジ端からの乖離を発注時点だけで判定,OafxGJConfirmBars=6; OafxGJBodyMinATR=0.1; OafxGJExtensionMaxATR=0.3,2軽微なコード変更,UNTESTED,"{""OafxGJBodyMinATR"": 0.1, ""OafxGJConfirmBars"": 6, ""OafxGJExtensionMaxATR"": 0.3, ""OafxLabMode"": 3}",
OAFX0292,sca_gj_break_confirmation,SCA GBPJPYに複数終値確認・実体・伸び過ぎ上限を追加,"6時間未満の失敗群がFULL -207,830円、IS -97,932円",連続終値、本体ATR比、レンジ端からの乖離を発注時点だけで判定,OafxGJConfirmBars=6; OafxGJBodyMinATR=0.1; OafxGJExtensionMaxATR=0.4,2軽微なコード変更,UNTESTED,"{""OafxGJBodyMinATR"": 0.1, ""OafxGJConfirmBars"": 6, ""OafxGJExtensionMaxATR"": 0.4, ""OafxLabMode"": 3}",
OAFX0293,sca_gj_break_confirmation,SCA GBPJPYに複数終値確認・実体・伸び過ぎ上限を追加,"6時間未満の失敗群がFULL -207,830円、IS -97,932円",連続終値、本体ATR比、レンジ端からの乖離を発注時点だけで判定,OafxGJConfirmBars=6; OafxGJBodyMinATR=0.15; OafxGJExtensionMaxATR=0.1,2軽微なコード変更,UNTESTED,"{""OafxGJBodyMinATR"": 0.15, ""OafxGJConfirmBars"": 6, ""OafxGJExtensionMaxATR"": 0.1, ""OafxLabMode"": 3}",
OAFX0294,sca_gj_break_confirmation,SCA GBPJPYに複数終値確認・実体・伸び過ぎ上限を追加,"6時間未満の失敗群がFULL -207,830円、IS -97,932円",連続終値、本体ATR比、レンジ端からの乖離を発注時点だけで判定,OafxGJConfirmBars=6; OafxGJBodyMinATR=0.15; OafxGJExtensionMaxATR=0.2,2軽微なコード変更,UNTESTED,"{""OafxGJBodyMinATR"": 0.15, ""OafxGJConfirmBars"": 6, ""OafxGJExtensionMaxATR"": 0.2, ""OafxLabMode"": 3}",
OAFX0295,sca_gj_break_confirmation,SCA GBPJPYに複数終値確認・実体・伸び過ぎ上限を追加,"6時間未満の失敗群がFULL -207,830円、IS -97,932円",連続終値、本体ATR比、レンジ端からの乖離を発注時点だけで判定,OafxGJConfirmBars=6; OafxGJBodyMinATR=0.15; OafxGJExtensionMaxATR=0.3,2軽微なコード変更,UNTESTED,"{""OafxGJBodyMinATR"": 0.15, ""OafxGJConfirmBars"": 6, ""OafxGJExtensionMaxATR"": 0.3, ""OafxLabMode"": 3}",
OAFX0296,sca_gj_break_confirmation,SCA GBPJPYに複数終値確認・実体・伸び過ぎ上限を追加,"6時間未満の失敗群がFULL -207,830円、IS -97,932円",連続終値、本体ATR比、レンジ端からの乖離を発注時点だけで判定,OafxGJConfirmBars=6; OafxGJBodyMinATR=0.15; OafxGJExtensionMaxATR=0.4,2軽微なコード変更,UNTESTED,"{""OafxGJBodyMinATR"": 0.15, ""OafxGJConfirmBars"": 6, ""OafxGJExtensionMaxATR"": 0.4, ""OafxLabMode"": 3}",
OAFX0297,sca_gj_break_confirmation,SCA GBPJPYに複数終値確認・実体・伸び過ぎ上限を追加,"6時間未満の失敗群がFULL -207,830円、IS -97,932円",連続終値、本体ATR比、レンジ端からの乖離を発注時点だけで判定,OafxGJConfirmBars=6; OafxGJBodyMinATR=0.2; OafxGJExtensionMaxATR=0.1,2軽微なコード変更,UNTESTED,"{""OafxGJBodyMinATR"": 0.2, ""OafxGJConfirmBars"": 6, ""OafxGJExtensionMaxATR"": 0.1, ""OafxLabMode"": 3}",
OAFX0298,sca_gj_break_confirmation,SCA GBPJPYに複数終値確認・実体・伸び過ぎ上限を追加,"6時間未満の失敗群がFULL -207,830円、IS -97,932円",連続終値、本体ATR比、レンジ端からの乖離を発注時点だけで判定,OafxGJConfirmBars=6; OafxGJBodyMinATR=0.2; OafxGJExtensionMaxATR=0.2,2軽微なコード変更,UNTESTED,"{""OafxGJBodyMinATR"": 0.2, ""OafxGJConfirmBars"": 6, ""OafxGJExtensionMaxATR"": 0.2, ""OafxLabMode"": 3}",
OAFX0299,sca_gj_break_confirmation,SCA GBPJPYに複数終値確認・実体・伸び過ぎ上限を追加,"6時間未満の失敗群がFULL -207,830円、IS -97,932円",連続終値、本体ATR比、レンジ端からの乖離を発注時点だけで判定,OafxGJConfirmBars=6; OafxGJBodyMinATR=0.2; OafxGJExtensionMaxATR=0.3,2軽微なコード変更,UNTESTED,"{""OafxGJBodyMinATR"": 0.2, ""OafxGJConfirmBars"": 6, ""OafxGJExtensionMaxATR"": 0.3, ""OafxLabMode"": 3}",
OAFX0300,sca_gj_break_confirmation,SCA GBPJPYに複数終値確認・実体・伸び過ぎ上限を追加,"6時間未満の失敗群がFULL -207,830円、IS -97,932円",連続終値、本体ATR比、レンジ端からの乖離を発注時点だけで判定,OafxGJConfirmBars=6; OafxGJBodyMinATR=0.2; OafxGJExtensionMaxATR=0.4,2軽微なコード変更,UNTESTED,"{""OafxGJBodyMinATR"": 0.2, ""OafxGJConfirmBars"": 6, ""OafxGJExtensionMaxATR"": 0.4, ""OafxLabMode"": 3}",
OAFX0301,sca_gj_retest,SCA GBPJPYをブレイク後のレンジ端再接触確認型へ変更,短時間でSLに戻る偽ブレイクを価格の再接触で選別する,直近確定足の高安だけを用いるpoint-in-timeリテスト条件で実測,OafxGJRetestLookback=1; OafxGJRetestToleranceATR=0; OafxGJExtensionMaxATR=0.1,2軽微なコード変更,UNTESTED,"{""OafxGJExtensionMaxATR"": 0.1, ""OafxGJRetestLookback"": 1, ""OafxGJRetestToleranceATR"": 0, ""OafxLabMode"": 4}",
OAFX0302,sca_gj_retest,SCA GBPJPYをブレイク後のレンジ端再接触確認型へ変更,短時間でSLに戻る偽ブレイクを価格の再接触で選別する,直近確定足の高安だけを用いるpoint-in-timeリテスト条件で実測,OafxGJRetestLookback=1; OafxGJRetestToleranceATR=0; OafxGJExtensionMaxATR=0.2,2軽微なコード変更,UNTESTED,"{""OafxGJExtensionMaxATR"": 0.2, ""OafxGJRetestLookback"": 1, ""OafxGJRetestToleranceATR"": 0, ""OafxLabMode"": 4}",
OAFX0303,sca_gj_retest,SCA GBPJPYをブレイク後のレンジ端再接触確認型へ変更,短時間でSLに戻る偽ブレイクを価格の再接触で選別する,直近確定足の高安だけを用いるpoint-in-timeリテスト条件で実測,OafxGJRetestLookback=1; OafxGJRetestToleranceATR=0; OafxGJExtensionMaxATR=0.3,2軽微なコード変更,UNTESTED,"{""OafxGJExtensionMaxATR"": 0.3, ""OafxGJRetestLookback"": 1, ""OafxGJRetestToleranceATR"": 0, ""OafxLabMode"": 4}",
OAFX0304,sca_gj_retest,SCA GBPJPYをブレイク後のレンジ端再接触確認型へ変更,短時間でSLに戻る偽ブレイクを価格の再接触で選別する,直近確定足の高安だけを用いるpoint-in-timeリテスト条件で実測,OafxGJRetestLookback=1; OafxGJRetestToleranceATR=0; OafxGJExtensionMaxATR=0.4,2軽微なコード変更,UNTESTED,"{""OafxGJExtensionMaxATR"": 0.4, ""OafxGJRetestLookback"": 1, ""OafxGJRetestToleranceATR"": 0, ""OafxLabMode"": 4}",
OAFX0305,sca_gj_retest,SCA GBPJPYをブレイク後のレンジ端再接触確認型へ変更,短時間でSLに戻る偽ブレイクを価格の再接触で選別する,直近確定足の高安だけを用いるpoint-in-timeリテスト条件で実測,OafxGJRetestLookback=1; OafxGJRetestToleranceATR=0.05; OafxGJExtensionMaxATR=0.1,2軽微なコード変更,UNTESTED,"{""OafxGJExtensionMaxATR"": 0.1, ""OafxGJRetestLookback"": 1, ""OafxGJRetestToleranceATR"": 0.05, ""OafxLabMode"": 4}",
OAFX0306,sca_gj_retest,SCA GBPJPYをブレイク後のレンジ端再接触確認型へ変更,短時間でSLに戻る偽ブレイクを価格の再接触で選別する,直近確定足の高安だけを用いるpoint-in-timeリテスト条件で実測,OafxGJRetestLookback=1; OafxGJRetestToleranceATR=0.05; OafxGJExtensionMaxATR=0.2,2軽微なコード変更,UNTESTED,"{""OafxGJExtensionMaxATR"": 0.2, ""OafxGJRetestLookback"": 1, ""OafxGJRetestToleranceATR"": 0.05, ""OafxLabMode"": 4}",
OAFX0307,sca_gj_retest,SCA GBPJPYをブレイク後のレンジ端再接触確認型へ変更,短時間でSLに戻る偽ブレイクを価格の再接触で選別する,直近確定足の高安だけを用いるpoint-in-timeリテスト条件で実測,OafxGJRetestLookback=1; OafxGJRetestToleranceATR=0.05; OafxGJExtensionMaxATR=0.3,2軽微なコード変更,UNTESTED,"{""OafxGJExtensionMaxATR"": 0.3, ""OafxGJRetestLookback"": 1, ""OafxGJRetestToleranceATR"": 0.05, ""OafxLabMode"": 4}",
OAFX0308,sca_gj_retest,SCA GBPJPYをブレイク後のレンジ端再接触確認型へ変更,短時間でSLに戻る偽ブレイクを価格の再接触で選別する,直近確定足の高安だけを用いるpoint-in-timeリテスト条件で実測,OafxGJRetestLookback=1; OafxGJRetestToleranceATR=0.05; OafxGJExtensionMaxATR=0.4,2軽微なコード変更,UNTESTED,"{""OafxGJExtensionMaxATR"": 0.4, ""OafxGJRetestLookback"": 1, ""OafxGJRetestToleranceATR"": 0.05, ""OafxLabMode"": 4}",
OAFX0309,sca_gj_retest,SCA GBPJPYをブレイク後のレンジ端再接触確認型へ変更,短時間でSLに戻る偽ブレイクを価格の再接触で選別する,直近確定足の高安だけを用いるpoint-in-timeリテスト条件で実測,OafxGJRetestLookback=1; OafxGJRetestToleranceATR=0.1; OafxGJExtensionMaxATR=0.1,2軽微なコード変更,UNTESTED,"{""OafxGJExtensionMaxATR"": 0.1, ""OafxGJRetestLookback"": 1, ""OafxGJRetestToleranceATR"": 0.1, ""OafxLabMode"": 4}",
OAFX0310,sca_gj_retest,SCA GBPJPYをブレイク後のレンジ端再接触確認型へ変更,短時間でSLに戻る偽ブレイクを価格の再接触で選別する,直近確定足の高安だけを用いるpoint-in-timeリテスト条件で実測,OafxGJRetestLookback=1; OafxGJRetestToleranceATR=0.1; OafxGJExtensionMaxATR=0.2,2軽微なコード変更,UNTESTED,"{""OafxGJExtensionMaxATR"": 0.2, ""OafxGJRetestLookback"": 1, ""OafxGJRetestToleranceATR"": 0.1, ""OafxLabMode"": 4}",
OAFX0311,sca_gj_retest,SCA GBPJPYをブレイク後のレンジ端再接触確認型へ変更,短時間でSLに戻る偽ブレイクを価格の再接触で選別する,直近確定足の高安だけを用いるpoint-in-timeリテスト条件で実測,OafxGJRetestLookback=1; OafxGJRetestToleranceATR=0.1; OafxGJExtensionMaxATR=0.3,2軽微なコード変更,UNTESTED,"{""OafxGJExtensionMaxATR"": 0.3, ""OafxGJRetestLookback"": 1, ""OafxGJRetestToleranceATR"": 0.1, ""OafxLabMode"": 4}",
OAFX0312,sca_gj_retest,SCA GBPJPYをブレイク後のレンジ端再接触確認型へ変更,短時間でSLに戻る偽ブレイクを価格の再接触で選別する,直近確定足の高安だけを用いるpoint-in-timeリテスト条件で実測,OafxGJRetestLookback=1; OafxGJRetestToleranceATR=0.1; OafxGJExtensionMaxATR=0.4,2軽微なコード変更,UNTESTED,"{""OafxGJExtensionMaxATR"": 0.4, ""OafxGJRetestLookback"": 1, ""OafxGJRetestToleranceATR"": 0.1, ""OafxLabMode"": 4}",
OAFX0313,sca_gj_retest,SCA GBPJPYをブレイク後のレンジ端再接触確認型へ変更,短時間でSLに戻る偽ブレイクを価格の再接触で選別する,直近確定足の高安だけを用いるpoint-in-timeリテスト条件で実測,OafxGJRetestLookback=1; OafxGJRetestToleranceATR=0.15; OafxGJExtensionMaxATR=0.1,2軽微なコード変更,UNTESTED,"{""OafxGJExtensionMaxATR"": 0.1, ""OafxGJRetestLookback"": 1, ""OafxGJRetestToleranceATR"": 0.15, ""OafxLabMode"": 4}",
OAFX0314,sca_gj_retest,SCA GBPJPYをブレイク後のレンジ端再接触確認型へ変更,短時間でSLに戻る偽ブレイクを価格の再接触で選別する,直近確定足の高安だけを用いるpoint-in-timeリテスト条件で実測,OafxGJRetestLookback=1; OafxGJRetestToleranceATR=0.15; OafxGJExtensionMaxATR=0.2,2軽微なコード変更,UNTESTED,"{""OafxGJExtensionMaxATR"": 0.2, ""OafxGJRetestLookback"": 1, ""OafxGJRetestToleranceATR"": 0.15, ""OafxLabMode"": 4}",
OAFX0315,sca_gj_retest,SCA GBPJPYをブレイク後のレンジ端再接触確認型へ変更,短時間でSLに戻る偽ブレイクを価格の再接触で選別する,直近確定足の高安だけを用いるpoint-in-timeリテスト条件で実測,OafxGJRetestLookback=1; OafxGJRetestToleranceATR=0.15; OafxGJExtensionMaxATR=0.3,2軽微なコード変更,UNTESTED,"{""OafxGJExtensionMaxATR"": 0.3, ""OafxGJRetestLookback"": 1, ""OafxGJRetestToleranceATR"": 0.15, ""OafxLabMode"": 4}",
OAFX0316,sca_gj_retest,SCA GBPJPYをブレイク後のレンジ端再接触確認型へ変更,短時間でSLに戻る偽ブレイクを価格の再接触で選別する,直近確定足の高安だけを用いるpoint-in-timeリテスト条件で実測,OafxGJRetestLookback=1; OafxGJRetestToleranceATR=0.15; OafxGJExtensionMaxATR=0.4,2軽微なコード変更,UNTESTED,"{""OafxGJExtensionMaxATR"": 0.4, ""OafxGJRetestLookback"": 1, ""OafxGJRetestToleranceATR"": 0.15, ""OafxLabMode"": 4}",
OAFX0317,sca_gj_retest,SCA GBPJPYをブレイク後のレンジ端再接触確認型へ変更,短時間でSLに戻る偽ブレイクを価格の再接触で選別する,直近確定足の高安だけを用いるpoint-in-timeリテスト条件で実測,OafxGJRetestLookback=1; OafxGJRetestToleranceATR=0.2; OafxGJExtensionMaxATR=0.1,2軽微なコード変更,UNTESTED,"{""OafxGJExtensionMaxATR"": 0.1, ""OafxGJRetestLookback"": 1, ""OafxGJRetestToleranceATR"": 0.2, ""OafxLabMode"": 4}",
OAFX0318,sca_gj_retest,SCA GBPJPYをブレイク後のレンジ端再接触確認型へ変更,短時間でSLに戻る偽ブレイクを価格の再接触で選別する,直近確定足の高安だけを用いるpoint-in-timeリテスト条件で実測,OafxGJRetestLookback=1; OafxGJRetestToleranceATR=0.2; OafxGJExtensionMaxATR=0.2,2軽微なコード変更,UNTESTED,"{""OafxGJExtensionMaxATR"": 0.2, ""OafxGJRetestLookback"": 1, ""OafxGJRetestToleranceATR"": 0.2, ""OafxLabMode"": 4}",
OAFX0319,sca_gj_retest,SCA GBPJPYをブレイク後のレンジ端再接触確認型へ変更,短時間でSLに戻る偽ブレイクを価格の再接触で選別する,直近確定足の高安だけを用いるpoint-in-timeリテスト条件で実測,OafxGJRetestLookback=1; OafxGJRetestToleranceATR=0.2; OafxGJExtensionMaxATR=0.3,2軽微なコード変更,UNTESTED,"{""OafxGJExtensionMaxATR"": 0.3, ""OafxGJRetestLookback"": 1, ""OafxGJRetestToleranceATR"": 0.2, ""OafxLabMode"": 4}",
