id,family,overview,rationale,test_method,variation,implementation_class,status,parameter_json,unverified_reason
OAFX1285,gj_loss_persistence_exit,SCA GBPJPYで指定時間後も初期リスク比の含み損が残る建玉だけを決済,一時的な揺らぎは許容し、回復しない損失だけを時間とR倍率の二軸で浅く終える,全エントリー後、経過M15バー数と現在損失Rを毎tick評価して条件一致時のみ決済,Oafx2LossAgeBars=32; Oafx2LossAtR=0.25,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 103, ""Oafx2LossAgeBars"": 32, ""Oafx2LossAtR"": 0.25}",
OAFX1286,gj_loss_persistence_exit,SCA GBPJPYで指定時間後も初期リスク比の含み損が残る建玉だけを決済,一時的な揺らぎは許容し、回復しない損失だけを時間とR倍率の二軸で浅く終える,全エントリー後、経過M15バー数と現在損失Rを毎tick評価して条件一致時のみ決済,Oafx2LossAgeBars=32; Oafx2LossAtR=0.3,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 103, ""Oafx2LossAgeBars"": 32, ""Oafx2LossAtR"": 0.3}",
OAFX1287,gj_loss_persistence_exit,SCA GBPJPYで指定時間後も初期リスク比の含み損が残る建玉だけを決済,一時的な揺らぎは許容し、回復しない損失だけを時間とR倍率の二軸で浅く終える,全エントリー後、経過M15バー数と現在損失Rを毎tick評価して条件一致時のみ決済,Oafx2LossAgeBars=32; Oafx2LossAtR=0.4,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 103, ""Oafx2LossAgeBars"": 32, ""Oafx2LossAtR"": 0.4}",
OAFX1288,gj_loss_persistence_exit,SCA GBPJPYで指定時間後も初期リスク比の含み損が残る建玉だけを決済,一時的な揺らぎは許容し、回復しない損失だけを時間とR倍率の二軸で浅く終える,全エントリー後、経過M15バー数と現在損失Rを毎tick評価して条件一致時のみ決済,Oafx2LossAgeBars=32; Oafx2LossAtR=0.5,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 103, ""Oafx2LossAgeBars"": 32, ""Oafx2LossAtR"": 0.5}",
OAFX1289,gj_loss_persistence_exit,SCA GBPJPYで指定時間後も初期リスク比の含み損が残る建玉だけを決済,一時的な揺らぎは許容し、回復しない損失だけを時間とR倍率の二軸で浅く終える,全エントリー後、経過M15バー数と現在損失Rを毎tick評価して条件一致時のみ決済,Oafx2LossAgeBars=32; Oafx2LossAtR=0.65,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 103, ""Oafx2LossAgeBars"": 32, ""Oafx2LossAtR"": 0.65}",
OAFX1290,gj_loss_persistence_exit,SCA GBPJPYで指定時間後も初期リスク比の含み損が残る建玉だけを決済,一時的な揺らぎは許容し、回復しない損失だけを時間とR倍率の二軸で浅く終える,全エントリー後、経過M15バー数と現在損失Rを毎tick評価して条件一致時のみ決済,Oafx2LossAgeBars=32; Oafx2LossAtR=0.8,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 103, ""Oafx2LossAgeBars"": 32, ""Oafx2LossAtR"": 0.8}",
OAFX1291,gj_loss_persistence_exit,SCA GBPJPYで指定時間後も初期リスク比の含み損が残る建玉だけを決済,一時的な揺らぎは許容し、回復しない損失だけを時間とR倍率の二軸で浅く終える,全エントリー後、経過M15バー数と現在損失Rを毎tick評価して条件一致時のみ決済,Oafx2LossAgeBars=40; Oafx2LossAtR=0.05,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 103, ""Oafx2LossAgeBars"": 40, ""Oafx2LossAtR"": 0.05}",
OAFX1292,gj_loss_persistence_exit,SCA GBPJPYで指定時間後も初期リスク比の含み損が残る建玉だけを決済,一時的な揺らぎは許容し、回復しない損失だけを時間とR倍率の二軸で浅く終える,全エントリー後、経過M15バー数と現在損失Rを毎tick評価して条件一致時のみ決済,Oafx2LossAgeBars=40; Oafx2LossAtR=0.1,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 103, ""Oafx2LossAgeBars"": 40, ""Oafx2LossAtR"": 0.1}",
OAFX1293,gj_loss_persistence_exit,SCA GBPJPYで指定時間後も初期リスク比の含み損が残る建玉だけを決済,一時的な揺らぎは許容し、回復しない損失だけを時間とR倍率の二軸で浅く終える,全エントリー後、経過M15バー数と現在損失Rを毎tick評価して条件一致時のみ決済,Oafx2LossAgeBars=40; Oafx2LossAtR=0.15,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 103, ""Oafx2LossAgeBars"": 40, ""Oafx2LossAtR"": 0.15}",
OAFX1294,gj_loss_persistence_exit,SCA GBPJPYで指定時間後も初期リスク比の含み損が残る建玉だけを決済,一時的な揺らぎは許容し、回復しない損失だけを時間とR倍率の二軸で浅く終える,全エントリー後、経過M15バー数と現在損失Rを毎tick評価して条件一致時のみ決済,Oafx2LossAgeBars=40; Oafx2LossAtR=0.2,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 103, ""Oafx2LossAgeBars"": 40, ""Oafx2LossAtR"": 0.2}",
OAFX1295,gj_loss_persistence_exit,SCA GBPJPYで指定時間後も初期リスク比の含み損が残る建玉だけを決済,一時的な揺らぎは許容し、回復しない損失だけを時間とR倍率の二軸で浅く終える,全エントリー後、経過M15バー数と現在損失Rを毎tick評価して条件一致時のみ決済,Oafx2LossAgeBars=40; Oafx2LossAtR=0.25,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 103, ""Oafx2LossAgeBars"": 40, ""Oafx2LossAtR"": 0.25}",
OAFX1296,gj_loss_persistence_exit,SCA GBPJPYで指定時間後も初期リスク比の含み損が残る建玉だけを決済,一時的な揺らぎは許容し、回復しない損失だけを時間とR倍率の二軸で浅く終える,全エントリー後、経過M15バー数と現在損失Rを毎tick評価して条件一致時のみ決済,Oafx2LossAgeBars=40; Oafx2LossAtR=0.3,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 103, ""Oafx2LossAgeBars"": 40, ""Oafx2LossAtR"": 0.3}",
OAFX1297,gj_loss_persistence_exit,SCA GBPJPYで指定時間後も初期リスク比の含み損が残る建玉だけを決済,一時的な揺らぎは許容し、回復しない損失だけを時間とR倍率の二軸で浅く終える,全エントリー後、経過M15バー数と現在損失Rを毎tick評価して条件一致時のみ決済,Oafx2LossAgeBars=40; Oafx2LossAtR=0.4,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 103, ""Oafx2LossAgeBars"": 40, ""Oafx2LossAtR"": 0.4}",
OAFX1298,gj_loss_persistence_exit,SCA GBPJPYで指定時間後も初期リスク比の含み損が残る建玉だけを決済,一時的な揺らぎは許容し、回復しない損失だけを時間とR倍率の二軸で浅く終える,全エントリー後、経過M15バー数と現在損失Rを毎tick評価して条件一致時のみ決済,Oafx2LossAgeBars=40; Oafx2LossAtR=0.5,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 103, ""Oafx2LossAgeBars"": 40, ""Oafx2LossAtR"": 0.5}",
OAFX1299,gj_loss_persistence_exit,SCA GBPJPYで指定時間後も初期リスク比の含み損が残る建玉だけを決済,一時的な揺らぎは許容し、回復しない損失だけを時間とR倍率の二軸で浅く終える,全エントリー後、経過M15バー数と現在損失Rを毎tick評価して条件一致時のみ決済,Oafx2LossAgeBars=40; Oafx2LossAtR=0.65,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 103, ""Oafx2LossAgeBars"": 40, ""Oafx2LossAtR"": 0.65}",
OAFX1300,gj_loss_persistence_exit,SCA GBPJPYで指定時間後も初期リスク比の含み損が残る建玉だけを決済,一時的な揺らぎは許容し、回復しない損失だけを時間とR倍率の二軸で浅く終える,全エントリー後、経過M15バー数と現在損失Rを毎tick評価して条件一致時のみ決済,Oafx2LossAgeBars=40; Oafx2LossAtR=0.8,2中規模のコード変更,UNTESTED,"{""Oafx2LabMode"": 103, ""Oafx2LossAgeBars"": 40, ""Oafx2LossAtR"": 0.8}",
OAFX1301,gj_break_even_lock,SCA GBPJPYが一定R順行した後にSLを建値または小幅利益位置へ移動,勝ち方向へ進んだ建玉が全損へ反転する経路を遮断し、取引開始数を変えずにDDを抑える,発注後の最大順行RをEAで監視し、発動R到達後に一度だけSLを利益側へ変更,Oafx2BETriggerR=0.3; Oafx2BELockR=0,2軽微なコード変更,UNTESTED,"{""Oafx2BELockR"": 0, ""Oafx2BETriggerR"": 0.3, ""Oafx2LabMode"": 104}",
OAFX1302,gj_break_even_lock,SCA GBPJPYが一定R順行した後にSLを建値または小幅利益位置へ移動,勝ち方向へ進んだ建玉が全損へ反転する経路を遮断し、取引開始数を変えずにDDを抑える,発注後の最大順行RをEAで監視し、発動R到達後に一度だけSLを利益側へ変更,Oafx2BETriggerR=0.3; Oafx2BELockR=0.02,2軽微なコード変更,UNTESTED,"{""Oafx2BELockR"": 0.02, ""Oafx2BETriggerR"": 0.3, ""Oafx2LabMode"": 104}",
OAFX1303,gj_break_even_lock,SCA GBPJPYが一定R順行した後にSLを建値または小幅利益位置へ移動,勝ち方向へ進んだ建玉が全損へ反転する経路を遮断し、取引開始数を変えずにDDを抑える,発注後の最大順行RをEAで監視し、発動R到達後に一度だけSLを利益側へ変更,Oafx2BETriggerR=0.3; Oafx2BELockR=0.04,2軽微なコード変更,UNTESTED,"{""Oafx2BELockR"": 0.04, ""Oafx2BETriggerR"": 0.3, ""Oafx2LabMode"": 104}",
OAFX1304,gj_break_even_lock,SCA GBPJPYが一定R順行した後にSLを建値または小幅利益位置へ移動,勝ち方向へ進んだ建玉が全損へ反転する経路を遮断し、取引開始数を変えずにDDを抑える,発注後の最大順行RをEAで監視し、発動R到達後に一度だけSLを利益側へ変更,Oafx2BETriggerR=0.3; Oafx2BELockR=0.06,2軽微なコード変更,UNTESTED,"{""Oafx2BELockR"": 0.06, ""Oafx2BETriggerR"": 0.3, ""Oafx2LabMode"": 104}",
OAFX1305,gj_break_even_lock,SCA GBPJPYが一定R順行した後にSLを建値または小幅利益位置へ移動,勝ち方向へ進んだ建玉が全損へ反転する経路を遮断し、取引開始数を変えずにDDを抑える,発注後の最大順行RをEAで監視し、発動R到達後に一度だけSLを利益側へ変更,Oafx2BETriggerR=0.3; Oafx2BELockR=0.08,2軽微なコード変更,UNTESTED,"{""Oafx2BELockR"": 0.08, ""Oafx2BETriggerR"": 0.3, ""Oafx2LabMode"": 104}",
OAFX1306,gj_break_even_lock,SCA GBPJPYが一定R順行した後にSLを建値または小幅利益位置へ移動,勝ち方向へ進んだ建玉が全損へ反転する経路を遮断し、取引開始数を変えずにDDを抑える,発注後の最大順行RをEAで監視し、発動R到達後に一度だけSLを利益側へ変更,Oafx2BETriggerR=0.3; Oafx2BELockR=0.1,2軽微なコード変更,UNTESTED,"{""Oafx2BELockR"": 0.1, ""Oafx2BETriggerR"": 0.3, ""Oafx2LabMode"": 104}",
OAFX1307,gj_break_even_lock,SCA GBPJPYが一定R順行した後にSLを建値または小幅利益位置へ移動,勝ち方向へ進んだ建玉が全損へ反転する経路を遮断し、取引開始数を変えずにDDを抑える,発注後の最大順行RをEAで監視し、発動R到達後に一度だけSLを利益側へ変更,Oafx2BETriggerR=0.3; Oafx2BELockR=0.12,2軽微なコード変更,UNTESTED,"{""Oafx2BELockR"": 0.12, ""Oafx2BETriggerR"": 0.3, ""Oafx2LabMode"": 104}",
OAFX1308,gj_break_even_lock,SCA GBPJPYが一定R順行した後にSLを建値または小幅利益位置へ移動,勝ち方向へ進んだ建玉が全損へ反転する経路を遮断し、取引開始数を変えずにDDを抑える,発注後の最大順行RをEAで監視し、発動R到達後に一度だけSLを利益側へ変更,Oafx2BETriggerR=0.3; Oafx2BELockR=0.15,2軽微なコード変更,UNTESTED,"{""Oafx2BELockR"": 0.15, ""Oafx2BETriggerR"": 0.3, ""Oafx2LabMode"": 104}",
OAFX1309,gj_break_even_lock,SCA GBPJPYが一定R順行した後にSLを建値または小幅利益位置へ移動,勝ち方向へ進んだ建玉が全損へ反転する経路を遮断し、取引開始数を変えずにDDを抑える,発注後の最大順行RをEAで監視し、発動R到達後に一度だけSLを利益側へ変更,Oafx2BETriggerR=0.3; Oafx2BELockR=0.18,2軽微なコード変更,UNTESTED,"{""Oafx2BELockR"": 0.18, ""Oafx2BETriggerR"": 0.3, ""Oafx2LabMode"": 104}",
OAFX1310,gj_break_even_lock,SCA GBPJPYが一定R順行した後にSLを建値または小幅利益位置へ移動,勝ち方向へ進んだ建玉が全損へ反転する経路を遮断し、取引開始数を変えずにDDを抑える,発注後の最大順行RをEAで監視し、発動R到達後に一度だけSLを利益側へ変更,Oafx2BETriggerR=0.3; Oafx2BELockR=0.2,2軽微なコード変更,UNTESTED,"{""Oafx2BELockR"": 0.2, ""Oafx2BETriggerR"": 0.3, ""Oafx2LabMode"": 104}",
OAFX1311,gj_break_even_lock,SCA GBPJPYが一定R順行した後にSLを建値または小幅利益位置へ移動,勝ち方向へ進んだ建玉が全損へ反転する経路を遮断し、取引開始数を変えずにDDを抑える,発注後の最大順行RをEAで監視し、発動R到達後に一度だけSLを利益側へ変更,Oafx2BETriggerR=0.4; Oafx2BELockR=0,2軽微なコード変更,UNTESTED,"{""Oafx2BELockR"": 0, ""Oafx2BETriggerR"": 0.4, ""Oafx2LabMode"": 104}",
OAFX1312,gj_break_even_lock,SCA GBPJPYが一定R順行した後にSLを建値または小幅利益位置へ移動,勝ち方向へ進んだ建玉が全損へ反転する経路を遮断し、取引開始数を変えずにDDを抑える,発注後の最大順行RをEAで監視し、発動R到達後に一度だけSLを利益側へ変更,Oafx2BETriggerR=0.4; Oafx2BELockR=0.02,2軽微なコード変更,UNTESTED,"{""Oafx2BELockR"": 0.02, ""Oafx2BETriggerR"": 0.4, ""Oafx2LabMode"": 104}",
OAFX1313,gj_break_even_lock,SCA GBPJPYが一定R順行した後にSLを建値または小幅利益位置へ移動,勝ち方向へ進んだ建玉が全損へ反転する経路を遮断し、取引開始数を変えずにDDを抑える,発注後の最大順行RをEAで監視し、発動R到達後に一度だけSLを利益側へ変更,Oafx2BETriggerR=0.4; Oafx2BELockR=0.04,2軽微なコード変更,UNTESTED,"{""Oafx2BELockR"": 0.04, ""Oafx2BETriggerR"": 0.4, ""Oafx2LabMode"": 104}",
OAFX1314,gj_break_even_lock,SCA GBPJPYが一定R順行した後にSLを建値または小幅利益位置へ移動,勝ち方向へ進んだ建玉が全損へ反転する経路を遮断し、取引開始数を変えずにDDを抑える,発注後の最大順行RをEAで監視し、発動R到達後に一度だけSLを利益側へ変更,Oafx2BETriggerR=0.4; Oafx2BELockR=0.06,2軽微なコード変更,UNTESTED,"{""Oafx2BELockR"": 0.06, ""Oafx2BETriggerR"": 0.4, ""Oafx2LabMode"": 104}",
OAFX1315,gj_break_even_lock,SCA GBPJPYが一定R順行した後にSLを建値または小幅利益位置へ移動,勝ち方向へ進んだ建玉が全損へ反転する経路を遮断し、取引開始数を変えずにDDを抑える,発注後の最大順行RをEAで監視し、発動R到達後に一度だけSLを利益側へ変更,Oafx2BETriggerR=0.4; Oafx2BELockR=0.08,2軽微なコード変更,UNTESTED,"{""Oafx2BELockR"": 0.08, ""Oafx2BETriggerR"": 0.4, ""Oafx2LabMode"": 104}",
OAFX1316,gj_break_even_lock,SCA GBPJPYが一定R順行した後にSLを建値または小幅利益位置へ移動,勝ち方向へ進んだ建玉が全損へ反転する経路を遮断し、取引開始数を変えずにDDを抑える,発注後の最大順行RをEAで監視し、発動R到達後に一度だけSLを利益側へ変更,Oafx2BETriggerR=0.4; Oafx2BELockR=0.1,2軽微なコード変更,UNTESTED,"{""Oafx2BELockR"": 0.1, ""Oafx2BETriggerR"": 0.4, ""Oafx2LabMode"": 104}",
OAFX1317,gj_break_even_lock,SCA GBPJPYが一定R順行した後にSLを建値または小幅利益位置へ移動,勝ち方向へ進んだ建玉が全損へ反転する経路を遮断し、取引開始数を変えずにDDを抑える,発注後の最大順行RをEAで監視し、発動R到達後に一度だけSLを利益側へ変更,Oafx2BETriggerR=0.4; Oafx2BELockR=0.12,2軽微なコード変更,UNTESTED,"{""Oafx2BELockR"": 0.12, ""Oafx2BETriggerR"": 0.4, ""Oafx2LabMode"": 104}",
OAFX1318,gj_break_even_lock,SCA GBPJPYが一定R順行した後にSLを建値または小幅利益位置へ移動,勝ち方向へ進んだ建玉が全損へ反転する経路を遮断し、取引開始数を変えずにDDを抑える,発注後の最大順行RをEAで監視し、発動R到達後に一度だけSLを利益側へ変更,Oafx2BETriggerR=0.4; Oafx2BELockR=0.15,2軽微なコード変更,UNTESTED,"{""Oafx2BELockR"": 0.15, ""Oafx2BETriggerR"": 0.4, ""Oafx2LabMode"": 104}",
OAFX1319,gj_break_even_lock,SCA GBPJPYが一定R順行した後にSLを建値または小幅利益位置へ移動,勝ち方向へ進んだ建玉が全損へ反転する経路を遮断し、取引開始数を変えずにDDを抑える,発注後の最大順行RをEAで監視し、発動R到達後に一度だけSLを利益側へ変更,Oafx2BETriggerR=0.4; Oafx2BELockR=0.18,2軽微なコード変更,UNTESTED,"{""Oafx2BELockR"": 0.18, ""Oafx2BETriggerR"": 0.4, ""Oafx2LabMode"": 104}",
